/*Tiempo de exposicion:	0.6	0.42	0.3	0.3	0.24
/*Numero de Scans	1	1	1	1	1
/*Scans Ignorados	0	0	0	0	0
/*Modo de Adquiquisicion	1 	1 	1 	1 	1 
/*Temperatura del detector	0 	0 	0 	0 	0 
/*Red	1	1	1	1	1
/*Posicion del Contador	000	000	000	000	000
/*Archivo:	barridoP_0053.OMAIII	barridoP_0052.OMAIII	barridoP_0051.OMAIII	barridoP_0051.OMAIII	barridoP_0050.OMAIII
615	105.0	93.0	85.0	85.0	81.0
616	119.0	107.0	101.0	101.0	96.0
617	115.0	104.0	97.0	97.0	93.0
618	103.0	92.0	84.0	84.0	81.0
619	103.0	92.0	85.0	85.0	81.0
620	120.0	109.0	101.0	101.0	97.0
621	116.0	106.0	97.0	97.0	93.0
622	104.0	92.0	85.0	85.0	81.0
623	105.0	95.0	87.0	87.0	83.0
624	123.0	109.0	102.0	102.0	98.0
625	115.0	103.0	96.0	96.0	92.0
626	105.0	94.0	85.0	85.0	81.0
627	102.0	91.0	83.0	83.0	79.0
628	119.0	107.0	100.0	100.0	97.0
629	112.0	100.0	93.0	93.0	89.0
630	102.0	91.0	83.0	83.0	79.0
631	103.0	94.0	86.0	86.0	81.0
632	121.0	110.0	102.0	102.0	97.0
633	112.0	100.0	93.0	93.0	89.0
634	103.0	92.0	86.0	86.0	81.0
635	101.0	90.0	83.0	83.0	79.0
636	122.0	109.0	100.0	100.0	98.0
637	115.0	104.0	96.0	96.0	92.0
638	104.0	93.0	86.0	86.0	82.0
639	103.0	92.0	84.0	84.0	80.0
640	118.0	107.0	99.0	99.0	96.0
641	114.0	102.0	95.0	95.0	92.0
642	102.0	91.0	83.0	83.0	79.0
643	102.0	91.0	85.0	85.0	80.0
644	119.0	108.0	102.0	102.0	97.0
645	116.0	103.0	95.0	95.0	91.0
646	104.0	93.0	85.0	85.0	80.0
647	103.0	92.0	85.0	85.0	81.0
648	123.0	111.0	104.0	104.0	100.0
649	113.0	102.0	95.0	95.0	91.0
650	111.0	99.0	91.0	91.0	88.0
651	101.0	90.0	80.0	80.0	76.0
652	123.0	111.0	103.0	103.0	99.0
653	115.0	103.0	96.0	96.0	92.0
654	133.0	113.0	101.0	101.0	93.0
655	100.0	89.0	83.0	83.0	78.0
656	123.0	111.0	103.0	103.0	98.0
657	111.0	101.0	93.0	93.0	88.0
658	108.0	97.0	88.0	88.0	85.0
659	102.0	91.0	84.0	84.0	79.0
660	126.0	115.0	107.0	107.0	101.0
661	113.0	102.0	95.0	95.0	91.0
662	103.0	94.0	86.0	86.0	81.0
663	102.0	90.0	83.0	83.0	79.0
664	122.0	110.0	103.0	103.0	99.0
665	110.0	100.0	92.0	92.0	88.0
666	102.0	91.0	84.0	84.0	80.0
667	105.0	92.0	85.0	85.0	81.0
668	126.0	113.0	105.0	105.0	102.0
669	113.0	103.0	94.0	94.0	90.0
670	102.0	92.0	85.0	85.0	80.0
671	104.0	92.0	85.0	85.0	80.0
672	118.0	106.0	98.0	98.0	94.0
673	110.0	99.0	92.0	92.0	87.0
674	104.0	92.0	83.0	83.0	81.0
675	108.0	96.0	89.0	89.0	84.0
676	114.0	104.0	96.0	96.0	93.0
677	113.0	102.0	93.0	93.0	90.0
678	104.0	92.0	85.0	85.0	82.0
679	102.0	90.0	84.0	84.0	79.0
680	117.0	106.0	99.0	99.0	95.0
681	112.0	102.0	95.0	95.0	91.0
682	101.0	90.0	84.0	84.0	80.0
683	105.0	93.0	85.0	85.0	81.0
684	118.0	107.0	101.0	101.0	95.0
685	110.0	100.0	91.0	91.0	88.0
686	102.0	91.0	84.0	84.0	81.0
687	107.0	95.0	87.0	87.0	83.0
688	119.0	108.0	100.0	100.0	96.0
689	115.0	102.0	94.0	94.0	90.0
690	103.0	92.0	84.0	84.0	81.0
691	109.0	97.0	88.0	88.0	85.0
692	119.0	107.0	99.0	99.0	95.0
693	115.0	103.0	95.0	95.0	91.0
694	105.0	93.0	85.0	85.0	81.0
695	102.0	90.0	83.0	83.0	80.0
696	126.0	114.0	106.0	106.0	101.0
697	112.0	100.0	93.0	93.0	89.0
698	108.0	96.0	89.0	89.0	85.0
699	104.0	94.0	86.0	86.0	82.0
700	119.0	110.0	101.0	101.0	98.0
701	110.0	100.0	92.0	92.0	88.0
702	108.0	96.0	88.0	88.0	84.0
703	106.0	94.0	86.0	86.0	82.0
704	119.0	109.0	101.0	101.0	96.0
705	111.0	100.0	92.0	92.0	88.0
706	103.0	92.0	85.0	85.0	82.0
707	105.0	94.0	86.0	86.0	81.0
708	120.0	109.0	100.0	100.0	96.0
709	114.0	103.0	95.0	95.0	91.0
710	105.0	93.0	86.0	86.0	82.0
711	104.0	93.0	84.0	84.0	81.0
712	122.0	110.0	102.0	102.0	98.0
713	110.0	99.0	91.0	91.0	88.0
714	108.0	96.0	88.0	88.0	85.0
715	104.0	93.0	85.0	85.0	82.0
716	118.0	107.0	100.0	100.0	97.0
717	115.0	104.0	96.0	96.0	93.0
718	102.0	91.0	82.0	82.0	80.0
719	107.0	95.0	88.0	88.0	84.0
720	116.0	105.0	98.0	98.0	95.0
721	112.0	101.0	93.0	93.0	89.0
722	103.0	91.0	83.0	83.0	80.0
723	105.0	93.0	84.0	84.0	80.0
724	120.0	109.0	102.0	102.0	97.0
725	114.0	102.0	95.0	95.0	91.0
726	105.0	93.0	86.0	86.0	81.0
727	102.0	91.0	84.0	84.0	81.0
728	116.0	106.0	98.0	98.0	95.0
729	116.0	104.0	96.0	96.0	93.0
730	102.0	91.0	84.0	84.0	79.0
731	103.0	92.0	85.0	85.0	80.0
732	116.0	106.0	99.0	99.0	95.0
733	113.0	102.0	95.0	95.0	91.0
734	106.0	94.0	87.0	87.0	82.0
735	107.0	94.0	87.0	87.0	83.0
736	122.0	110.0	102.0	102.0	98.0
737	117.0	104.0	97.0	97.0	92.0
738	106.0	95.0	87.0	87.0	84.0
739	103.0	91.0	84.0	84.0	80.0
740	118.0	108.0	100.0	100.0	96.0
741	114.0	103.0	96.0	96.0	92.0
742	108.0	96.0	87.0	87.0	83.0
743	104.0	94.0	86.0	86.0	82.0
744	120.0	108.0	100.0	100.0	97.0
745	112.0	100.0	94.0	94.0	89.0
746	109.0	97.0	90.0	90.0	86.0
747	105.0	94.0	86.0	86.0	82.0
748	122.0	110.0	102.0	102.0	99.0
749	114.0	101.0	95.0	95.0	91.0
750	106.0	95.0	88.0	88.0	83.0
751	104.0	92.0	84.0	84.0	81.0
752	122.0	109.0	102.0	102.0	98.0
753	113.0	102.0	94.0	94.0	91.0
754	112.0	100.0	91.0	91.0	86.0
755	104.0	92.0	85.0	85.0	80.0
756	121.0	109.0	102.0	102.0	99.0
757	114.0	103.0	95.0	95.0	92.0
758	105.0	94.0	87.0	87.0	83.0
759	101.0	90.0	84.0	84.0	78.0
760	119.0	107.0	100.0	100.0	96.0
761	111.0	99.0	91.0	91.0	88.0
762	106.0	96.0	88.0	88.0	85.0
763	104.0	92.0	85.0	85.0	80.0
764	124.0	113.0	106.0	106.0	101.0
765	111.0	99.0	92.0	92.0	89.0
766	104.0	92.0	84.0	84.0	81.0
767	100.0	88.0	80.0	80.0	76.0
768	122.0	110.0	103.0	103.0	99.0
769	115.0	102.0	94.0	94.0	90.0
770	107.0	95.0	88.0	88.0	84.0
771	103.0	91.0	82.0	82.0	78.0
772	119.0	107.0	100.0	100.0	96.0
773	110.0	99.0	92.0	92.0	88.0
774	106.0	95.0	87.0	87.0	83.0
775	103.0	92.0	85.0	85.0	81.0
776	119.0	107.0	100.0	100.0	96.0
777	110.0	99.0	91.0	91.0	87.0
778	104.0	92.0	85.0	85.0	82.0
779	104.0	91.0	83.0	83.0	79.0
780	123.0	113.0	105.0	105.0	100.0
781	109.0	98.0	90.0	90.0	86.0
782	105.0	94.0	87.0	87.0	82.0
783	100.0	89.0	82.0	82.0	78.0
784	119.0	108.0	99.0	99.0	96.0
785	112.0	100.0	94.0	94.0	90.0
786	104.0	94.0	86.0	86.0	83.0
787	98.0	87.0	80.0	80.0	76.0
788	121.0	110.0	103.0	103.0	99.0
789	112.0	99.0	92.0	92.0	88.0
790	106.0	96.0	88.0	88.0	83.0
791	140.0	116.0	101.0	101.0	92.0
792	123.0	111.0	104.0	104.0	100.0
793	113.0	101.0	93.0	93.0	89.0
794	106.0	95.0	86.0	86.0	83.0
795	102.0	91.0	83.0	83.0	79.0
796	117.0	106.0	98.0	98.0	95.0
797	113.0	101.0	93.0	93.0	89.0
798	106.0	96.0	87.0	87.0	84.0
799	102.0	90.0	83.0	83.0	80.0
800	120.0	109.0	102.0	102.0	97.0
801	111.0	99.0	93.0	93.0	88.0
802	105.0	94.0	87.0	87.0	82.0
803	105.0	92.0	85.0	85.0	82.0
804	123.0	113.0	105.0	105.0	101.0
805	109.0	98.0	91.0	91.0	87.0
806	110.0	98.0	91.0	91.0	86.0
807	101.0	90.0	84.0	84.0	78.0
808	118.0	107.0	99.0	99.0	95.0
809	111.0	99.0	90.0	90.0	88.0
810	106.0	94.0	87.0	87.0	84.0
811	103.0	92.0	85.0	85.0	80.0
812	118.0	108.0	100.0	100.0	96.0
813	113.0	101.0	94.0	94.0	90.0
814	108.0	97.0	89.0	89.0	86.0
815	99.0	88.0	81.0	81.0	76.0
816	123.0	111.0	104.0	104.0	99.0
817	120.0	106.0	97.0	97.0	92.0
818	106.0	96.0	89.0	89.0	84.0
819	105.0	92.0	85.0	85.0	80.0
820	123.0	110.0	104.0	104.0	99.0
821	111.0	100.0	92.0	92.0	87.0
822	107.0	96.0	89.0	89.0	85.0
823	100.0	89.0	82.0	82.0	77.0
824	119.0	107.0	100.0	100.0	96.0
825	113.0	101.0	93.0	93.0	90.0
826	104.0	93.0	85.0	85.0	82.0
827	105.0	93.0	85.0	85.0	81.0
828	123.0	111.0	104.0	104.0	100.0
829	110.0	99.0	91.0	91.0	87.0
830	108.0	96.0	88.0	88.0	85.0
831	101.0	91.0	82.0	82.0	78.0
832	119.0	108.0	101.0	101.0	97.0
833	110.0	99.0	91.0	91.0	87.0
834	104.0	94.0	85.0	85.0	82.0
835	98.0	87.0	79.0	79.0	76.0
836	119.0	108.0	100.0	100.0	96.0
837	109.0	98.0	91.0	91.0	87.0
838	103.0	92.0	85.0	85.0	81.0
839	99.0	88.0	79.0	79.0	76.0
840	123.0	111.0	103.0	103.0	100.0
841	110.0	97.0	89.0	89.0	86.0
842	107.0	97.0	90.0	90.0	86.0
843	99.0	88.0	80.0	80.0	76.0
844	124.0	112.0	105.0	105.0	101.0
845	114.0	100.0	92.0	92.0	89.0
846	105.0	93.0	87.0	87.0	83.0
847	99.0	88.0	80.0	80.0	75.0
848	118.0	107.0	98.0	98.0	95.0
849	111.0	101.0	93.0	93.0	88.0
850	105.0	94.0	85.0	85.0	82.0
851	103.0	91.0	83.0	83.0	79.0
852	120.0	110.0	102.0	102.0	98.0
853	115.0	102.0	94.0	94.0	91.0
854	104.0	93.0	85.0	85.0	81.0
855	107.0	95.0	88.0	88.0	84.0
856	120.0	109.0	101.0	101.0	98.0
857	113.0	103.0	95.0	95.0	90.0
858	104.0	92.0	85.0	85.0	80.0
859	101.0	89.0	83.0	83.0	78.0
860	120.0	108.0	101.0	101.0	96.0
861	113.0	102.0	94.0	94.0	91.0
862	107.0	95.0	86.0	86.0	84.0
863	100.0	88.0	82.0	82.0	77.0
864	128.0	115.0	105.0	105.0	99.0
865	118.0	106.0	98.0	98.0	95.0
866	105.0	94.0	86.0	86.0	83.0
867	101.0	90.0	82.0	82.0	77.0
868	120.0	109.0	101.0	101.0	96.0
869	112.0	100.0	94.0	94.0	90.0
870	108.0	96.0	88.0	88.0	84.0
871	104.0	92.0	84.0	84.0	81.0
872	123.0	110.0	103.0	103.0	100.0
873	111.0	100.0	92.0	92.0	88.0
874	111.0	98.0	90.0	90.0	85.0
875	104.0	93.0	85.0	85.0	81.0
876	120.0	108.0	100.0	100.0	97.0
877	113.0	101.0	93.0	93.0	89.0
878	108.0	97.0	89.0	89.0	84.0
879	100.0	89.0	81.0	81.0	78.0
880	119.0	107.0	100.0	100.0	96.0
881	112.0	100.0	93.0	93.0	89.0
882	104.0	93.0	86.0	86.0	82.0
883	103.0	90.0	82.0	82.0	79.0
884	120.0	109.0	101.0	101.0	97.0
885	113.0	101.0	92.0	92.0	89.0
886	106.0	95.0	89.0	89.0	84.0
887	102.0	91.0	82.0	82.0	80.0
888	121.0	110.0	102.0	102.0	99.0
889	115.0	102.0	94.0	94.0	90.0
890	105.0	93.0	85.0	85.0	82.0
891	102.0	91.0	83.0	83.0	80.0
892	120.0	109.0	101.0	101.0	97.0
893	111.0	100.0	91.0	91.0	87.0
894	109.0	96.0	90.0	90.0	86.0
895	105.0	93.0	85.0	85.0	80.0
896	121.0	109.0	101.0	101.0	97.0
897	110.0	98.0	90.0	90.0	87.0
898	108.0	94.0	87.0	87.0	84.0
899	104.0	94.0	86.0	86.0	82.0
900	123.0	112.0	104.0	104.0	101.0
901	108.0	96.0	89.0	89.0	85.0
902	109.0	97.0	89.0	89.0	84.0
903	101.0	90.0	82.0	82.0	78.0
904	117.0	106.0	99.0	99.0	96.0
905	114.0	102.0	94.0	94.0	89.0
906	106.0	95.0	88.0	88.0	83.0
907	102.0	89.0	83.0	83.0	77.0
908	124.0	113.0	105.0	105.0	100.0
909	110.0	99.0	91.0	91.0	87.0
910	110.0	98.0	90.0	90.0	86.0
911	103.0	91.0	83.0	83.0	79.0
912	124.0	112.0	104.0	104.0	100.0
913	107.0	97.0	89.0	89.0	84.0
914	112.0	101.0	93.0	93.0	88.0
915	96.0	86.0	78.0	78.0	75.0
916	125.0	112.0	105.0	105.0	101.0
917	110.0	98.0	90.0	90.0	86.0
918	110.0	98.0	91.0	91.0	85.0
919	99.0	88.0	81.0	81.0	76.0
920	125.0	112.0	104.0	104.0	99.0
921	108.0	97.0	90.0	90.0	86.0
922	110.0	98.0	90.0	90.0	86.0
923	100.0	89.0	81.0	81.0	78.0
924	122.0	110.0	103.0	103.0	98.0
925	108.0	96.0	89.0	89.0	85.0
926	110.0	97.0	89.0	89.0	86.0
927	100.0	89.0	82.0	82.0	78.0
928	123.0	112.0	103.0	103.0	98.0
929	114.0	103.0	96.0	96.0	91.0
930	106.0	94.0	87.0	87.0	82.0
931	96.0	84.0	75.0	75.0	72.0
932	130.0	117.0	108.0	108.0	104.0
933	111.0	100.0	92.0	92.0	88.0
934	111.0	100.0	93.0	93.0	87.0
935	100.0	89.0	82.0	82.0	78.0
936	120.0	109.0	102.0	102.0	97.0
937	107.0	96.0	88.0	88.0	84.0
938	110.0	98.0	90.0	90.0	86.0
939	101.0	89.0	82.0	82.0	78.0
940	124.0	111.0	104.0	104.0	100.0
941	112.0	99.0	92.0	92.0	87.0
942	108.0	96.0	89.0	89.0	84.0
943	98.0	86.0	79.0	79.0	75.0
944	121.0	110.0	104.0	104.0	98.0
945	114.0	102.0	95.0	95.0	91.0
946	106.0	94.0	86.0	86.0	81.0
947	102.0	91.0	83.0	83.0	79.0
948	122.0	110.0	102.0	102.0	97.0
949	111.0	98.0	90.0	90.0	85.0
950	106.0	94.0	88.0	88.0	83.0
951	104.0	91.0	84.0	84.0	80.0
952	152.0	131.0	118.0	118.0	111.0
953	109.0	98.0	90.0	90.0	86.0
954	105.0	93.0	85.0	85.0	81.0
955	100.0	88.0	81.0	81.0	78.0
956	122.0	110.0	102.0	102.0	99.0
957	108.0	97.0	91.0	91.0	86.0
958	110.0	99.0	91.0	91.0	86.0
959	102.0	91.0	83.0	83.0	80.0
960	119.0	106.0	97.0	97.0	94.0
961	113.0	99.0	92.0	92.0	88.0
962	109.0	95.0	88.0	88.0	84.0
963	103.0	90.0	83.0	83.0	80.0
964	118.0	106.0	98.0	98.0	94.0
965	112.0	99.0	93.0	93.0	88.0
966	106.0	94.0	86.0	86.0	82.0
967	101.0	91.0	83.0	83.0	78.0
968	117.0	105.0	98.0	98.0	94.0
969	110.0	98.0	91.0	91.0	87.0
970	104.0	93.0	85.0	85.0	81.0
971	102.0	91.0	83.0	83.0	80.0
972	122.0	109.0	102.0	102.0	98.0
973	115.0	104.0	96.0	96.0	91.0
974	108.0	96.0	88.0	88.0	84.0
975	100.0	89.0	81.0	81.0	78.0
976	123.0	111.0	104.0	104.0	99.0
977	108.0	97.0	90.0	90.0	86.0
978	107.0	96.0	87.0	87.0	84.0
979	102.0	90.0	82.0	82.0	79.0
980	119.0	108.0	100.0	100.0	97.0
981	116.0	105.0	96.0	96.0	92.0
982	106.0	94.0	86.0	86.0	81.0
983	102.0	91.0	83.0	83.0	80.0
984	122.0	110.0	103.0	103.0	99.0
985	112.0	99.0	92.0	92.0	88.0
986	103.0	90.0	83.0	83.0	79.0
987	105.0	94.0	86.0	86.0	81.0
988	121.0	110.0	102.0	102.0	97.0
989	111.0	100.0	93.0	93.0	89.0
990	107.0	95.0	87.0	87.0	84.0
991	106.0	93.0	85.0	85.0	82.0
992	118.0	106.0	99.0	99.0	95.0
993	111.0	99.0	91.0	91.0	86.0
994	107.0	95.0	87.0	87.0	83.0
995	105.0	93.0	85.0	85.0	82.0
996	123.0	110.0	102.0	102.0	98.0
997	115.0	102.0	95.0	95.0	90.0
998	104.0	92.0	85.0	85.0	80.0
999	103.0	92.0	85.0	85.0	81.0
1000	119.0	108.0	100.0	100.0	96.0
1001	112.0	101.0	94.0	94.0	89.0
1002	106.0	94.0	85.0	85.0	82.0
1003	107.0	95.0	87.0	87.0	83.0
1004	120.0	108.0	102.0	102.0	98.0
1005	112.0	100.0	92.0	92.0	88.0
1006	107.0	96.0	89.0	89.0	84.0
1007	104.0	91.0	84.0	84.0	81.0
1008	123.0	112.0	103.0	103.0	101.0
1009	113.0	101.0	93.0	93.0	89.0
1010	112.0	98.0	91.0	91.0	86.0
1011	104.0	90.0	83.0	83.0	79.0
1012	124.0	112.0	104.0	104.0	100.0
1013	113.0	103.0	94.0	94.0	90.0
1014	108.0	95.0	88.0	88.0	83.0
1015	103.0	91.0	83.0	83.0	80.0
1016	120.0	108.0	101.0	101.0	97.0
1017	116.0	104.0	95.0	95.0	91.0
1018	107.0	95.0	86.0	86.0	82.0
1019	101.0	90.0	82.0	82.0	79.0
1020	121.0	109.0	101.0	101.0	97.0
1021	114.0	102.0	95.0	95.0	91.0
1022	108.0	97.0	89.0	89.0	85.0
1023	107.0	94.0	86.0	86.0	83.0
1024	114.0	102.0	94.0	94.0	90.0
