/* Tiempo de exposicion:	3	2.4	1.8	1.8	1.2
/* Numero de Scans	1	1	1	1	1
/* Scans Ignorados	0	0	0	0	0
/* Modo de Adquiquisicion	1 	1 	1 	1 	1 
/* Temperatura del detector	0 	0 	0 	0 	0 
/*Red	1	1	1	1	1
/*Posicion del Contador	700	700	700	700	700
/*Archivo:	barridoP_0003.OMAIII	barridoP_0013.OMAIII	barridoP_0023.OMAIII	barridoP_0033.OMAIII	barridoP_0043.OMAIII
605	749.0	316.0	555.0	321.0	574.0
606	497.0	315.0	685.0	303.0	384.0
607	385.0	302.0	548.0	282.0	281.0
608	375.0	327.0	386.0	304.0	275.0
609	370.0	342.0	327.0	306.0	270.0
610	346.0	347.0	299.0	300.0	252.0
611	333.0	348.0	292.0	317.0	238.0
612	349.0	348.0	296.0	354.0	250.0
613	351.0	336.0	288.0	344.0	248.0
614	338.0	321.0	273.0	308.0	235.0
615	354.0	323.0	277.0	306.0	248.0
616	373.0	332.0	292.0	315.0	278.0
617	376.0	346.0	304.0	309.0	286.0
618	346.0	344.0	306.0	304.0	256.0
619	337.0	340.0	302.0	325.0	243.0
620	354.0	344.0	302.0	353.0	258.0
621	361.0	351.0	299.0	341.0	258.0
622	337.0	328.0	277.0	310.0	240.0
623	349.0	330.0	276.0	312.0	254.0
624	393.0	367.0	308.0	338.0	290.0
625	374.0	375.0	313.0	330.0	282.0
626	353.0	370.0	312.0	338.0	257.0
627	346.0	348.0	297.0	355.0	249.0
628	364.0	350.0	303.0	364.0	269.0
629	358.0	342.0	300.0	335.0	262.0
630	353.0	330.0	288.0	314.0	257.0
631	374.0	338.0	292.0	317.0	280.0
632	403.0	377.0	329.0	340.0	308.0
633	369.0	373.0	331.0	337.0	282.0
634	350.0	358.0	320.0	350.0	258.0
635	339.0	338.0	295.0	351.0	251.0
636	382.0	374.0	318.0	367.0	278.0
637	366.0	364.0	304.0	341.0	271.0
638	364.0	355.0	293.0	333.0	274.0
639	380.0	375.0	303.0	342.0	290.0
640	386.0	408.0	334.0	366.0	302.0
641	370.0	396.0	338.0	386.0	281.0
642	354.0	358.0	312.0	384.0	264.0
643	364.0	350.0	302.0	366.0	273.0
644	387.0	374.0	323.0	361.0	293.0
645	402.0	379.0	328.0	355.0	302.0
646	406.0	376.0	321.0	350.0	313.0
647	393.0	389.0	339.0	353.0	309.0
648	400.0	411.0	375.0	396.0	311.0
649	372.0	377.0	346.0	400.0	283.0
650	383.0	385.0	328.0	384.0	286.0
651	380.0	391.0	313.0	357.0	282.0
652	413.0	446.0	344.0	395.0	314.0
653	412.0	518.0	337.0	403.0	324.0
654	543.0	868.0	427.0	527.0	374.0
655	376.0	1065.0	350.0	597.0	291.0
656	408.0	1579.0	364.0	936.0	308.0
657	401.0	2516.0	333.0	1311.0	311.0
658	431.0	3481.0	343.0	2006.0	330.0
659	502.0	2443.0	353.0	3267.0	386.0
660	751.0	1561.0	418.0	3580.0	601.0
661	1019.0	1176.0	521.0	1980.0	856.0
662	1444.0	717.0	778.0	1427.0	1230.0
663	2288.0	558.0	1101.0	944.0	1955.0
664	3214.0	542.0	1670.0	639.0	3013.0
665	2319.0	528.0	2715.0	541.0	2445.0
666	1496.0	518.0	3194.0	528.0	1341.0
667	1171.0	509.0	1852.0	531.0	1010.0
668	753.0	486.0	1338.0	547.0	646.0
669	578.0	400.0	912.0	505.0	470.0
670	520.0	346.0	575.0	420.0	424.0
671	526.0	353.0	490.0	354.0	430.0
672	528.0	366.0	488.0	343.0	435.0
673	502.0	367.0	477.0	338.0	417.0
674	463.0	375.0	466.0	345.0	377.0
675	410.0	365.0	452.0	367.0	319.0
676	369.0	345.0	396.0	363.0	278.0
677	379.0	362.0	338.0	346.0	277.0
678	367.0	358.0	305.0	325.0	271.0
679	373.0	368.0	304.0	335.0	279.0
680	392.0	397.0	323.0	359.0	306.0
681	377.0	378.0	336.0	377.0	291.0
682	353.0	341.0	326.0	371.0	260.0
683	369.0	343.0	315.0	352.0	267.0
684	382.0	360.0	311.0	334.0	289.0
685	388.0	364.0	314.0	335.0	292.0
686	395.0	374.0	316.0	336.0	302.0
687	400.0	389.0	346.0	366.0	303.0
688	382.0	390.0	362.0	386.0	287.0
689	380.0	409.0	341.0	379.0	274.0
690	364.0	406.0	299.0	358.0	269.0
691	393.0	419.0	316.0	397.0	287.0
692	403.0	419.0	326.0	406.0	309.0
693	410.0	409.0	339.0	408.0	310.0
694	393.0	375.0	340.0	393.0	289.0
695	399.0	369.0	331.0	369.0	290.0
696	456.0	432.0	358.0	384.0	339.0
697	425.0	437.0	361.0	383.0	321.0
698	421.0	426.0	363.0	408.0	322.0
699	407.0	398.0	362.0	428.0	314.0
700	403.0	393.0	376.0	421.0	311.0
701	396.0	395.0	352.0	382.0	298.0
702	417.0	413.0	334.0	372.0	316.0
703	443.0	421.0	345.0	391.0	341.0
704	441.0	421.0	379.0	416.0	356.0
705	412.0	400.0	391.0	409.0	324.0
706	386.0	376.0	368.0	390.0	295.0
707	401.0	394.0	348.0	378.0	301.0
708	431.0	417.0	352.0	391.0	334.0
709	428.0	405.0	358.0	395.0	335.0
710	411.0	390.0	360.0	387.0	320.0
711	403.0	388.0	365.0	385.0	310.0
712	412.0	420.0	378.0	399.0	315.0
713	404.0	429.0	350.0	388.0	312.0
714	410.0	429.0	344.0	412.0	321.0
715	407.0	416.0	353.0	423.0	317.0
716	421.0	420.0	374.0	430.0	328.0
717	410.0	406.0	364.0	413.0	318.0
718	405.0	406.0	347.0	384.0	311.0
719	430.0	418.0	350.0	396.0	337.0
720	438.0	431.0	378.0	421.0	349.0
721	432.0	446.0	391.0	420.0	338.0
722	410.0	466.0	376.0	416.0	318.0
723	410.0	530.0	371.0	439.0	314.0
724	427.0	520.0	369.0	497.0	340.0
725	432.0	465.0	366.0	537.0	343.0
726	437.0	442.0	376.0	477.0	335.0
727	440.0	425.0	372.0	436.0	338.0
728	481.0	451.0	393.0	437.0	373.0
729	540.0	445.0	409.0	444.0	420.0
730	507.0	417.0	428.0	433.0	411.0
731	456.0	423.0	473.0	415.0	363.0
732	454.0	462.0	448.0	429.0	360.0
733	440.0	479.0	409.0	440.0	349.0
734	443.0	451.0	388.0	465.0	354.0
735	452.0	450.0	398.0	476.0	356.0
736	445.0	457.0	412.0	453.0	353.0
737	450.0	472.0	394.0	444.0	352.0
738	449.0	457.0	380.0	447.0	358.0
739	470.0	449.0	389.0	465.0	380.0
740	467.0	476.0	429.0	465.0	381.0
741	443.0	505.0	430.0	453.0	356.0
742	460.0	529.0	407.0	486.0	357.0
743	454.0	477.0	388.0	517.0	366.0
744	479.0	483.0	417.0	524.0	390.0
745	454.0	494.0	420.0	469.0	364.0
746	467.0	513.0	413.0	476.0	366.0
747	493.0	501.0	402.0	506.0	394.0
748	527.0	500.0	440.0	530.0	439.0
749	488.0	517.0	468.0	503.0	403.0
750	466.0	541.0	461.0	486.0	373.0
751	489.0	535.0	424.0	534.0	392.0
752	525.0	583.0	442.0	558.0	434.0
753	510.0	658.0	461.0	540.0	421.0
754	508.0	628.0	477.0	596.0	402.0
755	499.0	522.0	444.0	646.0	397.0
756	546.0	518.0	448.0	575.0	448.0
757	537.0	539.0	477.0	514.0	432.0
758	556.0	524.0	485.0	513.0	428.0
759	639.0	497.0	476.0	546.0	484.0
760	630.0	522.0	533.0	533.0	518.0
761	537.0	533.0	596.0	506.0	436.0
762	502.0	496.0	521.0	522.0	406.0
763	527.0	496.0	463.0	521.0	425.0
764	547.0	553.0	481.0	517.0	456.0
765	502.0	534.0	493.0	514.0	411.0
766	493.0	505.0	464.0	540.0	399.0
767	519.0	519.0	448.0	524.0	424.0
768	515.0	549.0	482.0	535.0	429.0
769	510.0	540.0	484.0	545.0	409.0
770	521.0	527.0	448.0	534.0	421.0
771	529.0	541.0	452.0	525.0	435.0
772	522.0	553.0	498.0	550.0	429.0
773	514.0	535.0	479.0	552.0	419.0
774	525.0	537.0	462.0	546.0	432.0
775	517.0	547.0	473.0	534.0	423.0
776	534.0	560.0	494.0	562.0	437.0
777	536.0	561.0	478.0	560.0	442.0
778	526.0	553.0	477.0	550.0	437.0
779	527.0	545.0	492.0	568.0	433.0
780	544.0	580.0	508.0	575.0	450.0
781	546.0	573.0	487.0	560.0	451.0
782	545.0	574.0	493.0	581.0	450.0
783	544.0	580.0	497.0	569.0	447.0
784	564.0	610.0	512.0	598.0	473.0
785	542.0	655.0	517.0	602.0	452.0
786	557.0	712.0	506.0	625.0	454.0
787	549.0	828.0	489.0	680.0	456.0
788	572.0	947.0	531.0	785.0	475.0
789	582.0	774.0	523.0	946.0	481.0
790	584.0	674.0	523.0	923.0	483.0
791	815.0	811.0	643.0	844.0	588.0
792	699.0	692.0	564.0	694.0	585.0
793	796.0	720.0	611.0	689.0	662.0
794	892.0	771.0	669.0	711.0	784.0
795	746.0	847.0	802.0	757.0	679.0
796	666.0	930.0	848.0	848.0	577.0
797	648.0	905.0	673.0	931.0	548.0
798	648.0	771.0	606.0	975.0	551.0
799	674.0	583.0	601.0	894.0	574.0
800	742.0	432.0	638.0	742.0	639.0
801	805.0	344.0	669.0	519.0	699.0
802	855.0	303.0	723.0	355.0	760.0
803	854.0	297.0	802.0	297.0	777.0
804	762.0	315.0	873.0	287.0	698.0
805	593.0	311.0	811.0	268.0	529.0
806	459.0	342.0	684.0	284.0	366.0
807	361.0	346.0	487.0	278.0	258.0
808	345.0	341.0	357.0	313.0	237.0
809	330.0	308.0	290.0	320.0	217.0
810	325.0	291.0	257.0	280.0	210.0
811	341.0	296.0	254.0	265.0	218.0
812	366.0	316.0	271.0	273.0	240.0
813	388.0	330.0	275.0	270.0	250.0
814	367.0	327.0	286.0	279.0	244.0
815	324.0	304.0	292.0	282.0	208.0
816	345.0	327.0	293.0	305.0	226.0
817	371.0	333.0	285.0	311.0	230.0
818	333.0	275.0	250.0	273.0	213.0
819	361.0	274.0	256.0	260.0	226.0
820	380.0	286.0	283.0	259.0	251.0
821	349.0	267.0	282.0	237.0	231.0
822	334.0	261.0	275.0	228.0	222.0
823	321.0	258.0	263.0	223.0	209.0
824	318.0	273.0	273.0	242.0	210.0
825	310.0	272.0	257.0	239.0	196.0
826	290.0	253.0	227.0	225.0	181.0
827	302.0	262.0	229.0	231.0	184.0
828	311.0	272.0	239.0	242.0	199.0
829	299.0	260.0	225.0	226.0	187.0
830	298.0	261.0	224.0	224.0	183.0
831	294.0	260.0	221.0	220.0	178.0
832	306.0	275.0	235.0	240.0	193.0
833	293.0	264.0	224.0	232.0	181.0
834	284.0	256.0	214.0	224.0	173.0
835	285.0	256.0	209.0	220.0	169.0
836	304.0	282.0	229.0	239.0	191.0
837	295.0	275.0	219.0	231.0	183.0
838	292.0	265.0	217.0	237.0	178.0
839	286.0	257.0	213.0	234.0	172.0
840	313.0	283.0	239.0	251.0	197.0
841	303.0	268.0	225.0	235.0	185.0
842	301.0	256.0	221.0	231.0	186.0
843	303.0	245.0	215.0	218.0	185.0
844	321.0	272.0	248.0	239.0	207.0
845	320.0	270.0	248.0	231.0	194.0
846	294.0	253.0	224.0	215.0	181.0
847	287.0	248.0	214.0	210.0	175.0
848	307.0	274.0	239.0	235.0	190.0
849	296.0	265.0	227.0	232.0	179.0
850	284.0	251.0	215.0	223.0	171.0
851	288.0	249.0	211.0	219.0	169.0
852	300.0	264.0	224.0	228.0	188.0
853	301.0	265.0	222.0	224.0	185.0
854	290.0	256.0	214.0	215.0	176.0
855	293.0	261.0	220.0	224.0	178.0
856	302.0	271.0	233.0	238.0	188.0
857	291.0	260.0	222.0	231.0	177.0
858	284.0	248.0	209.0	217.0	168.0
859	284.0	243.0	205.0	211.0	168.0
860	315.0	271.0	231.0	232.0	193.0
861	300.0	263.0	223.0	221.0	184.0
862	295.0	264.0	221.0	221.0	179.0
863	276.0	249.0	210.0	214.0	166.0
864	346.0	306.0	257.0	268.0	203.0
865	296.0	265.0	224.0	234.0	181.0
866	278.0	247.0	205.0	213.0	166.0
867	289.0	255.0	206.0	213.0	169.0
868	310.0	276.0	226.0	232.0	192.0
869	303.0	267.0	223.0	230.0	187.0
870	287.0	252.0	220.0	223.0	174.0
871	282.0	246.0	213.0	218.0	168.0
872	306.0	269.0	231.0	235.0	188.0
873	291.0	257.0	214.0	217.0	177.0
874	321.0	281.0	229.0	232.0	187.0
875	289.0	255.0	212.0	217.0	176.0
876	297.0	267.0	229.0	235.0	186.0
877	295.0	267.0	225.0	232.0	177.0
878	291.0	265.0	216.0	224.0	172.0
879	280.0	254.0	202.0	216.0	166.0
880	304.0	278.0	221.0	234.0	188.0
881	303.0	281.0	223.0	234.0	184.0
882	284.0	266.0	214.0	227.0	171.0
883	288.0	300.0	215.0	231.0	171.0
884	313.0	389.0	233.0	257.0	193.0
885	313.0	507.0	229.0	292.0	185.0
886	303.0	703.0	219.0	356.0	181.0
887	301.0	688.0	216.0	492.0	180.0
888	319.0	441.0	239.0	687.0	199.0
889	353.0	350.0	242.0	527.0	206.0
890	403.0	292.0	229.0	328.0	232.0
891	521.0	280.0	264.0	272.0	298.0
892	732.0	284.0	338.0	259.0	437.0
893	768.0	271.0	446.0	244.0	518.0
894	485.0	262.0	622.0	236.0	337.0
895	389.0	272.0	544.0	233.0	241.0
896	349.0	288.0	351.0	241.0	220.0
897	321.0	279.0	277.0	234.0	198.0
898	313.0	269.0	246.0	239.0	190.0
899	304.0	257.0	234.0	235.0	183.0
900	311.0	270.0	245.0	240.0	194.0
901	305.0	267.0	228.0	221.0	181.0
902	314.0	281.0	225.0	227.0	186.0
903	304.0	277.0	219.0	225.0	181.0
904	308.0	286.0	239.0	251.0	194.0
905	314.0	284.0	245.0	260.0	187.0
906	291.0	264.0	222.0	237.0	173.0
907	294.0	261.0	211.0	222.0	171.0
908	330.0	283.0	236.0	248.0	203.0
909	325.0	277.0	229.0	233.0	198.0
910	318.0	277.0	237.0	231.0	195.0
911	302.0	268.0	236.0	232.0	181.0
912	319.0	281.0	250.0	252.0	196.0
913	301.0	267.0	224.0	229.0	181.0
914	307.0	288.0	231.0	233.0	185.0
915	290.0	275.0	212.0	222.0	169.0
916	331.0	305.0	242.0	268.0	205.0
917	314.0	283.0	233.0	257.0	189.0
918	307.0	275.0	234.0	246.0	183.0
919	293.0	263.0	217.0	226.0	171.0
920	346.0	297.0	246.0	255.0	211.0
921	322.0	274.0	228.0	231.0	199.0
922	328.0	288.0	245.0	238.0	199.0
923	303.0	281.0	236.0	230.0	181.0
924	317.0	308.0	251.0	257.0	196.0
925	307.0	291.0	231.0	252.0	182.0
926	309.0	285.0	229.0	258.0	184.0
927	297.0	272.0	218.0	238.0	176.0
928	339.0	303.0	246.0	261.0	207.0
929	336.0	291.0	240.0	255.0	204.0
930	329.0	278.0	236.0	240.0	198.0
931	317.0	271.0	233.0	231.0	188.0
932	361.0	320.0	282.0	276.0	220.0
933	322.0	282.0	248.0	248.0	195.0
934	328.0	283.0	243.0	248.0	198.0
935	305.0	270.0	228.0	227.0	183.0
936	327.0	299.0	249.0	250.0	202.0
937	316.0	292.0	235.0	245.0	191.0
938	321.0	293.0	240.0	254.0	194.0
939	307.0	276.0	231.0	247.0	183.0
940	324.0	284.0	252.0	262.0	201.0
941	320.0	274.0	236.0	242.0	192.0
942	322.0	275.0	231.0	230.0	193.0
943	316.0	262.0	226.0	223.0	186.0
944	340.0	280.0	256.0	252.0	211.0
945	329.0	280.0	253.0	239.0	201.0
946	313.0	283.0	244.0	231.0	185.0
947	299.0	278.0	231.0	233.0	176.0
948	325.0	288.0	240.0	259.0	199.0
949	321.0	277.0	233.0	248.0	191.0
950	300.0	269.0	230.0	232.0	180.0
951	310.0	276.0	227.0	230.0	181.0
952	483.0	410.0	332.0	340.0	266.0
953	316.0	271.0	231.0	236.0	193.0
954	312.0	281.0	237.0	232.0	186.0
955	294.0	275.0	227.0	226.0	174.0
956	324.0	305.0	246.0	259.0	197.0
957	311.0	281.0	228.0	252.0	187.0
958	316.0	284.0	233.0	251.0	189.0
959	301.0	276.0	224.0	231.0	177.0
960	328.0	298.0	239.0	252.0	198.0
961	338.0	298.0	238.0	255.0	199.0
962	330.0	284.0	238.0	248.0	199.0
963	313.0	274.0	238.0	239.0	187.0
964	321.0	288.0	251.0	248.0	196.0
965	318.0	271.0	235.0	243.0	191.0
966	320.0	265.0	231.0	236.0	192.0
967	314.0	263.0	232.0	225.0	187.0
968	324.0	280.0	249.0	238.0	199.0
969	316.0	277.0	240.0	235.0	188.0
970	309.0	277.0	230.0	230.0	185.0
971	300.0	281.0	228.0	232.0	182.0
972	314.0	294.0	247.0	259.0	195.0
973	315.0	298.0	236.0	255.0	191.0
974	315.0	304.0	229.0	248.0	187.0
975	301.0	288.0	220.0	244.0	177.0
976	332.0	305.0	244.0	274.0	204.0
977	321.0	279.0	232.0	254.0	195.0
978	320.0	270.0	239.0	245.0	190.0
979	318.0	264.0	236.0	232.0	185.0
980	340.0	294.0	247.0	240.0	210.0
981	342.0	315.0	251.0	243.0	211.0
982	328.0	356.0	253.0	250.0	198.0
983	310.0	403.0	245.0	268.0	186.0
984	327.0	372.0	258.0	340.0	200.0
985	313.0	310.0	238.0	347.0	186.0
986	313.0	283.0	220.0	274.0	181.0
987	339.0	276.0	224.0	251.0	197.0
988	400.0	291.0	253.0	260.0	232.0
989	455.0	288.0	262.0	242.0	263.0
990	411.0	292.0	301.0	243.0	252.0
991	349.0	306.0	338.0	250.0	210.0
992	335.0	363.0	295.0	261.0	207.0
993	318.0	456.0	253.0	277.0	194.0
994	320.0	627.0	246.0	353.0	190.0
995	316.0	969.0	231.0	472.0	188.0
996	347.0	1337.0	251.0	735.0	212.0
997	348.0	858.0	251.0	1205.0	209.0
998	379.0	479.0	243.0	1282.0	224.0
999	459.0	351.0	254.0	656.0	295.0
1000	615.0	312.0	327.0	412.0	430.0
1001	886.0	280.0	417.0	305.0	666.0
1002	1239.0	263.0	585.0	252.0	1062.0
1003	907.0	274.0	955.0	238.0	896.0
1004	538.0	291.0	1196.0	244.0	458.0
1005	400.0	275.0	688.0	240.0	293.0
1006	335.0	270.0	399.0	240.0	225.0
1007	306.0	263.0	295.0	231.0	192.0
1008	318.0	281.0	269.0	251.0	201.0
1009	309.0	270.0	238.0	236.0	189.0
1010	319.0	271.0	232.0	234.0	195.0
1011	310.0	266.0	227.0	225.0	189.0
1012	330.0	293.0	254.0	245.0	205.0
1013	312.0	288.0	238.0	236.0	192.0
1014	303.0	284.0	232.0	241.0	182.0
1015	292.0	273.0	220.0	241.0	174.0
1016	307.0	295.0	232.0	253.0	190.0
1017	312.0	305.0	232.0	250.0	188.0
1018	307.0	278.0	222.0	251.0	183.0
1019	306.0	262.0	215.0	240.0	186.0
1020	338.0	293.0	248.0	250.0	210.0
1021	319.0	284.0	243.0	235.0	196.0
1022	327.0	288.0	241.0	241.0	192.0
1023	329.0	277.0	231.0	243.0	195.0
1024	327.0	277.0	249.0	256.0	197.0
