%Comentarios:
%Largo de la muestra: 13.0
%Ancho de la muestra: 5.0
%Espesor de la muestra: 0.5
%Dispositivos y canales utilizados: 
%	 Temperatura de la superior: USB TEMP AI
%		Canal: 1
%	 Temperatura de la muestra: AG_34410A
%		 Canal: USB0::2391::1560::my50279055::0
%	 Temperatura inferior: USB TEMP AI
%		 Canal: 2
%	 Extensometro: USB TEMP AI
%		 Canal: 3
%	 Celda de carga: USB TEMP AI
%		 Canal: 1
%
% Datos por segundo: 1
%
%Tiempo 	 Temperarura inferior 	 Temperatura de la muestra 	 Temperatura superior 	 Extensometro 	 Celda de carga 
%
377.224999905	57.3366394043	56.5994954763	59.9162826538	-0.2731757164	17.6188874245
378.417999983	57.7303848267	56.5269836	59.7860527039	-0.273173093796	17.6224935055
379.611999989	58.0827140808	56.4544715549	59.7213821411	-0.273204684258	17.6227688789
380.803999901	57.6620407104	56.3577885547	59.6037139893	-0.27320523262	17.6216554642
381.996999979	56.2619247437	56.2852760912	59.4671897888	-0.273205780983	17.6241004467
383.190999985	56.7899055481	56.2369343437	59.3567314148	-0.27320523262	17.6208722591
384.381999969	57.582950592	56.1160795927	59.2453536987	-0.273205924034	17.6235854626
385.575999975	57.3887710571	55.9952242718	59.1240730286	-0.273207855225	17.6223421097
386.769000053	57.1621818542	55.9227107933	58.9659461975	-0.273221993446	17.6249945164
387.941999912	55.1263237	55.8501970923	58.8239974976	-0.273238062859	17.624437809
389.121999979	57.1513786316	55.7535118002	58.6847343445	-0.273236274719	17.6214146614
390.292999983	56.8672065735	55.6326545891	58.6092453003	-0.27323615551	17.6245820522
391.481999874	56.2205238342	55.5601399328	58.4951324463	-0.273261022568	17.6228094101
392.67599988	55.7436904907	55.4392816019	58.3693313599	-0.273266792297	17.6199793816
393.868999958	54.5699691772	55.3909380642	58.2327308655	-0.273268008232	17.6219582558
395.06099987	54.6086845398	55.2459067216	58.1095962524	-0.273265814781	17.6234412193
396.31099987	54.4367103577	55.1008742435	57.977481842	-0.273266649246	17.6222395897
397.504999876	55.0741043091	55.0041852676	57.8480606079	-0.273281764984	17.6231396198
398.695999861	55.4386329651	54.9558405766	57.7258033752	-0.273298239708	17.6198148727
399.889999866	55.832775116	54.8108056675	57.5918655396	-0.27329685688	17.6203429699
401.139999866	54.226890564	54.7382877304	57.4543190002	-0.273297405243	17.6241970062
402.307999849	55.5817184448	54.5690779126	57.3293647766	-0.273297286034	17.6237022877
403.47300005	55.391834259	54.4965588469	57.2655181885	-0.273297691345	17.6221299171
404.659999847	55.1020317078	54.4240394279	57.1837158203	-0.273298382759	17.6201307774
405.911000013	54.2476234436	54.278999503	57.047039032	-0.273297548294	17.6234960556
407.102999926	53.1891670227	54.1581317595	56.9625320435	-0.273297548294	17.6202404499
408.296999931	54.6681365967	54.0614367961	56.8339347839	-0.273297405243	17.620934248
409.489000082	54.6213226318	53.964741132	56.7251167297	-0.273294949532	17.6243412495
410.682999849	54.9490280151	53.916393032	56.610912323	-0.273317742348	17.6203644276
411.875999928	54.2737731934	53.7955219844	56.5209922791	-0.273305511475	17.6222741604
413.069000006	52.928768158	53.6746497715	56.4310493469	-0.273327636719	17.6250493526
414.261999846	54.8968658447	53.626300553	56.3618049622	-0.273325991631	17.6227271557
415.432999849	54.4629020691	53.4812517273	56.2457580566	-0.27332379818	17.6228237152
416.674999952	53.5505218506	53.3603763346	56.125213623	-0.27332379818	17.6227128506
417.848999977	52.8593902588	53.2878504861	56.0217704773	-0.273326683044	17.6249110699
419.032999992	53.2766456604	53.1911486251	55.9120178223	-0.273326396942	17.6249730587
420.226999998	54.2369270325	53.1186216731	55.8328514099	-0.273325705528	17.6232218742
421.476999998	53.8046035767	52.9735663081	55.7059822083	-0.273327898979	17.6232421398
422.667999983	52.3456268311	52.8768616265	55.599811554	-0.27332777977	17.6234900951
423.861000061	52.3176689148	52.7559795021	55.4882278442	-0.273358392715	17.6241838932
425.017999887	52.4790534973	52.659272764	55.3685302734	-0.273360061646	17.6251113415
426.188999891	53.0369911194	52.5867420935	55.3163375854	-0.273358392715	17.6235997677
427.35800004	52.0183181763	52.5142108863	55.209236145	-0.273358678818	17.6251864433
428.519000053	51.9831542969	52.4416791352	55.1012191772	-0.273359513283	17.6253163815
429.690000057	52.0516929626	52.2724362273	54.9950027466	-0.273358678818	17.6230573654
430.85800004	53.3217315674	52.2240805469	54.8969039917	-0.273358130455	17.625234127
432.03399992	52.5592918396	52.1031902278	54.8041877747	-0.273357987404	17.6227617264
433.198999882	52.2392654419	52.0064768046	54.7006530762	-0.273358130455	17.6220262051
434.369999886	51.438419342	51.9097623248	54.6295280457	-0.273360061646	17.6240944862
435.537999868	53.1244239807	51.8372257611	54.5133705139	-0.273358535767	17.6239562035
436.710000038	51.3906059265	51.7888677128	54.4062271118	-0.273358821869	17.6226234436
437.886999846	51.240852356	51.6437919158	54.3134841919	-0.27335729599	17.6233589649
439.056999922	52.370891571	51.5712530746	54.1963920593	-0.273356890678	17.6239085197
440.236000061	51.6557769775	51.4745336255	54.0711936951	-0.27335896492	17.6250839233
441.414000034	51.7234230042	51.4019932836	53.9676170349	-0.273358130455	17.6222252846
442.606999874	51.9732322693	51.3052718069	53.8937530518	-0.27335896492	17.6235508919
443.799000025	51.4095153809	51.1601873687	53.7847595215	-0.273355507851	17.6273298264
444.991999865	51.9434738159	51.1360063661	53.6937789917	-0.273341107368	17.6231455803
446.162999868	52.0354499817	51.0151002099	53.5775642395	-0.273357582092	17.6220953465
447.339999914	50.7129440308	50.894192123	53.4712600708	-0.273358678818	17.6271235943
448.51699996	50.970123291	50.8216463297	53.3505134583	-0.27335703373	17.626388073
449.707000017	50.9132575989	50.7732820708	53.2504806519	-0.273356890678	17.6234483719
450.899999857	51.2398796082	50.6765525907	53.1486434937	-0.27334151268	17.623565197
452.069000006	50.8933868408	50.5798218128	53.037815094	-0.273325705528	17.6257157326
453.249000072	51.2534255981	50.5072728669	52.9999771118	-0.273356485367	17.6257634163
454.427000046	50.2327194214	50.4105397748	52.9188842773	-0.273356890678	17.6249873638
455.608999968	50.7670898438	50.3138053355	52.8296585083	-0.273345756531	17.6274323463
456.780999899	51.2209663391	50.2170695312	52.7223930359	-0.273356628418	17.6260864735
457.951999903	50.976436615	50.1445167712	52.6214332581	-0.273356080055	17.6238119602
459.135999918	50.1297912598	50.0961478286	52.4988288879	-0.273342466354	17.6279067993
460.38499999	50.5441513062	49.9510388829	52.4375343323	-0.273358130455	17.6247119904
461.576999903	51.0504226685	49.9026685208	52.3392601013	-0.273355793953	17.622013092
462.750999928	51.0928344727	49.8059267129	52.2941818237	-0.273359632492	17.6254475117
463.921000004	50.8924942017	49.7333693995	52.1760597229	-0.273329019547	17.6248562336
465.101000071	49.6024131775	49.6849973971	52.0777778625	-0.273331904411	17.6240599155
466.292999983	49.8146438599	49.5882522776	51.9893989563	-0.273328733444	17.6248908043
467.463000059	49.6629333496	49.4915056565	51.9091644287	-0.273328733444	17.624733448
468.63499999	49.6954536438	49.4189446942	51.8162689209	-0.273332166672	17.6247608662
469.815000057	49.9871520996	49.3947575154	51.7621803284	-0.273359513283	17.6234960556
470.99000001	50.4033699036	49.2496324133	51.6855239868	-0.273327493668	17.6252686977
472.165999889	49.7722587585	49.2012565993	51.6395454407	-0.273326683044	17.6253724098
473.338999987	49.0902862549	49.3982734243	51.5674095154	-0.273327898979	17.6223492622
474.50999999	50.4377059937	49.3498233544	51.4925308228	-0.273325848579	17.6264023781
475.680000067	49.4498710632	49.2771460351	51.3996353149	-0.273327350616	17.6310527325
476.858999968	49.5889587402	49.1802387971	51.3175468445	-0.273324894905	17.6229953766
478.05099988	49.8499603271	49.0590980614	51.2300338745	-0.273325562477	17.6298308372
479.22300005	49.856300354	49.0348690196	51.1497497559	-0.273325443268	17.6264989376
480.392999887	48.7767791748	48.9379498607	51.1208877563	-0.273325848579	17.6252007484
481.573999882	48.9972801208	48.8894884822	51.0207328796	-0.273323512077	17.6268696785
482.747999907	49.1942481995	48.7925621157	50.9277954102	-0.27332406044	17.625721693
483.92599988	48.6611061096	48.7198641733	50.8519859314	-0.273325014114	17.625887394
485.09800005	48.9394607544	48.6229293457	50.7689704895	-0.273325848579	17.6259148121
486.287999868	48.8138771057	48.5502250364	50.7040176392	-0.273325300217	17.6279687881
487.458999872	49.3903236389	48.5017539743	50.6444702148	-0.273324608803	17.6279759407
488.631999969	49.2123718262	48.4048081853	50.5785865784	-0.273294258118	17.6248979568
489.809999943	48.4776916504	48.4048081853	50.5271377563	-0.273296189308	17.6269376278
490.981999874	48.9738426208	48.2593803059	50.4242362976	-0.273296737671	17.6277899742
492.155999899	49.1075706482	48.2109018846	50.3574409485	-0.273296451569	17.6270341873
493.335999966	49.0479354858	48.113941336	50.2770957947	-0.273295903206	17.6282227039
494.504999876	48.7533531189	48.0654592041	50.1904144287	-0.273295497894	17.6278591156
495.677000046	49.1328659058	48.0169758308	50.1028442383	-0.273294520378	17.627466917
496.853999853	48.8202285767	47.9200053507	50.0233879089	-0.273295497894	17.6286280155
498.02699995	48.4324951172	47.8472742147	49.9827575684	-0.273295903206	17.629390955
499.197999954	48.398147583	47.7745402621	49.8879432678	-0.27329685688	17.6286423206
500.376999855	47.9895019531	47.7260493919	49.8039588928	-0.27329480648	17.6290535927
501.569999933	47.5490837097	47.653310728	49.7272033691	-0.273294663429	17.6288414001
502.734999895	48.719909668	47.556321428	49.6314582825	-0.273295354843	17.6287794113
503.907000065	48.5508842468	47.5320733128	49.5438308716	-0.27329480648	17.6291227341
505.089999914	47.3925666809	47.4108279806	49.4517021179	-0.273279690742	17.628339529
506.282999992	47.2125167847	47.3623276229	49.3613471985	-0.27329480648	17.630366087
507.455999851	47.8845558167	47.2895746956	49.3288269043	-0.273277902603	17.6278102398
508.697999954	48.0952453613	47.2168188923	49.224029541	-0.273292326927	17.6280927658
509.868999958	47.0704345703	47.1683134219	49.1526374817	-0.273263216019	17.6288342476
511.034999847	47.5435638428	47.0712986269	49.056854248	-0.273264026642	17.6292049885
512.203999996	47.7977104187	46.9742786778	48.9791488647	-0.27326567173	17.6330387592
513.38499999	46.5029678345	46.9257667647	48.8987197876	-0.273263478279	17.6303386688
514.578000069	47.2405204773	46.9015103225	48.8255310059	-0.273261976242	17.6301121712
515.826999903	47.7163200378	46.8287390499	48.7505264282	-0.273266220093	17.6255226135
517.019999981	47.8347969055	46.7317061351	48.6800460815	-0.273265266418	17.6284909248
518.191999912	47.615940094	46.7074470917	48.6014137268	-0.273264312744	17.6275360584
519.362999916	46.8514709473	46.5861469725	48.5887832642	-0.273265004158	17.626581192
520.540999889	46.5862884521	46.5861469725	48.5056190491	-0.273263907433	17.6318013668
521.733999968	47.0161705017	46.489100977	48.4324111938	-0.273235058784	17.6307296753
522.927000046	46.7446708679	46.3920497171	48.3429069519	-0.27326540947	17.6291298866
524.092999935	47.011631012	46.3920497171	48.2741966248	-0.273237252235	17.6299190521
525.260999918	46.3491020203	46.2707282112	48.1828918457	-0.273235464096	17.6310944557
526.42599988	46.4242401123	46.1979313307	48.1159858704	-0.273265957832	17.6292872429
527.595000029	47.0225028992	46.1736650393	48.0906867981	-0.273237109184	17.6320075989
528.779000044	47.1736106873	46.0765965431	48.0265007019	-0.273237514496	17.6311147213
529.947999954	47.1392478943	46.052328585	47.9885444641	-0.273234510422	17.6289784908
531.118000031	46.2151679993	46.003791666	47.9144096375	-0.273235177994	17.6299130917
532.299999952	46.1237335205	45.8824435048	47.8619728088	-0.273235464096	17.6289856434
533.493000031	46.9275550842	45.8339018889	47.815864563	-0.273219799995	17.6311969757
534.664000034	46.0793762207	45.7610869385	47.7426147461	-0.273207855225	17.6315271854
535.835999966	45.9209060669	45.7368146135	47.6449241638	-0.273206067085	17.6295483112
537.014999866	45.8403015137	45.6882689493	47.6223297119	-0.27320497036	17.6280987263
538.18599987	46.1436805725	45.5911735567	47.560836792	-0.273204016685	17.628724575
539.35800004	46.5212097168	45.5426238236	47.5056800842	-0.273203873634	17.6303040981
540.529999971	45.8620872498	45.4697966715	47.4695205688	-0.273204421997	17.6311564445
541.700000048	45.5314750671	45.4212435318	47.3926277161	-0.273175573349	17.6261341572
542.874000072	46.6108512878	45.348411259	47.3229675293	-0.273174333572	17.6267385483
544.059000015	46.0730857849	45.348411259	47.2496871948	-0.2731757164	17.6342058182
545.25	45.7090148926	45.2512967653	47.2189331055	-0.273176121712	17.6303863525
546.421999931	45.7914466858	45.1784572874	47.1393127441	-0.273178172112	17.6334369183
547.593999863	46.1391830444	45.1298959132	47.0759773254	-0.273176932335	17.6284360886
548.773000002	46.4370422363	45.0327690213	47.0081138611	-0.273177504539	17.6279139519
549.945999861	45.3394241333	45.0084864334	46.9357147217	-0.273178052902	17.6300358772
551.118999958	45.3059158325	44.9356365891	46.8742027283	-0.273176527023	17.6277554035
552.295000076	45.9535865784	44.8870682898	46.8561172485	-0.273147559166	17.6323997974
553.46600008	45.6927680969	44.8142132301	46.781917572	-0.273157024384	17.6304972172
554.638999939	45.5269966125	44.7899275129	46.7511558533	-0.273175430298	17.6315748692
555.815999985	45.2271194458	44.6927811498	46.6877937317	-0.273147416115	17.6315069199
556.986000061	45.7624931335	44.668493684	46.5746269226	-0.273147130013	17.6309847832
558.154999971	45.2923164368	44.6199177005	46.5103607178	-0.273146724701	17.6271438599
559.338999987	45.1527709961	44.5227615174	46.4487876892	-0.27312707901	17.6527273655
560.507999897	44.7068634033	44.4984715916	46.3736534119	-0.273114442825	17.6263403893
561.681999922	45.6130104065	44.4255996976	46.3247680664	-0.273130655289	17.6208519936
562.866999865	45.0793647766	44.4013083597	46.2803993225	-0.273096871376	17.6224243641
564.052999973	44.6334342957	44.3527246225	46.1898460388	-0.27311360836	17.6215660572
565.22300005	44.8663749695	44.2312590741	46.1373291016	-0.273114299774	17.6252889633
566.395999908	45.3964614868	44.2312590741	46.0340881348	-0.273098516464	17.631829977
567.580999851	44.5835266113	44.1340802336	45.9715919495	-0.273083662987	17.6392829418
568.767999887	44.9443054199	44.109784632	45.9245109558	-0.273053717613	17.6297748089
569.940999985	44.965133667	44.0611923569	45.8375587463	-0.273052620888	17.6335608959
571.114000082	44.9170875549	43.9883012604	45.7805175781	-0.273036837578	17.6368105412
572.282999992	44.6877937317	43.9397054035	45.7542495728	-0.273052501678	17.6321387291
573.440999985	44.8337440491	43.8911081098	45.7089691162	-0.273021578789	17.6354563236
574.611999989	44.6551704407	43.842509377	45.6419487	-0.273022818565	17.6330590248
575.776000023	44.7956733704	43.7939092028	45.5939331055	-0.273020339012	17.6273846626
576.940000057	44.5237197876	43.6724024463	45.520565033	-0.273023509979	17.6303184032
578.111000061	43.9270439148	43.6481000091	45.477104187	-0.273022961617	17.6319396496
579.289999962	44.3541984558	43.6237972092	45.4309005737	-0.273021864891	17.6280987263
580.463000059	43.8907814026	43.5751905204	45.3774452209	-0.272992873192	17.6295280457
581.624000072	44.1447296143	43.5022777602	45.3203697205	-0.273021173477	17.631932497
582.797999859	44.2099952698	43.4536674321	45.2360839844	-0.272989583015	17.6300919056
583.967999935	44.3478317261	43.3807492021	45.1944007874	-0.272991633415	17.6234960556
585.139999866	43.244758606	43.3321352202	45.1191940308	-0.272990393639	17.630366087
586.381000042	43.4498558044	43.2835197728	45.0684623718	-0.272961139679	17.6403272152
587.570999861	43.1259002686	43.2349028576	45.0322341919	-0.272962641716	17.6296722889
588.73300004	43.2920074463	43.2105938489	45.0068740845	-0.272961688042	17.6391386986
589.904999971	44.0858345032	43.1376646146	44.9733581543	-0.272932577133	17.6393306255
591.085999966	43.2421302795	43.0890432821	44.9217147827	-0.272949051857	17.6372492313
592.257999897	43.8445892334	43.0404204727	44.8764190674	-0.272962784767	17.6385271549
593.428999901	43.719417572	42.9917961839	44.8238487244	-0.272930240631	17.6306343079
594.612999916	43.7956352234	42.9188569721	44.7785377502	-0.272935724258	17.6267111301
595.786000013	43.0515861511	42.8459144188	44.7504615784	-0.272930240631	17.6329016685
596.954999924	43.0425033569	42.870228975	44.6842880249	-0.272931742668	17.6310324669
598.13499999	43.2984580994	42.74865247	44.656211853	-0.272900438309	17.6322627068
599.307999849	43.3029975891	42.74865247	44.6099967957	-0.272900700569	17.634755373
600.477999926	42.9962463379	42.6513845488	44.5701065063	-0.272903323174	17.6326334476
601.649999857	43.1823348999	42.5784296775	44.5066642761	-0.272901391983	17.6318228245
602.825999975	43.031665802	42.5784296775	44.4586143494	-0.272870612144	17.6334512234
603.996000051	43.5317077637	42.5541106368	44.399684906	-0.272871041298	17.6304411888
605.178999901	43.1115570068	42.5297912206	44.3625144958	-0.272869372368	17.6303458214
606.349999905	42.8610191345	42.4811512602	44.329875946	-0.272870612144	17.6296591759
607.520999908	42.5677528381	42.4081884957	44.2745628357	-0.272871041298	17.6345157623
608.698999882	43.372013092	42.3108995262	44.2011108398	-0.27286965847	17.6346600056
609.861000061	43.3103103638	42.2379288263	44.157585144	-0.272840809822	17.6295697689
611.030999899	42.7911300659	42.2379288263	44.1104469299	-0.272839426994	17.6326954365
612.193000078	42.3752555847	42.1892797969	44.0333595276	-0.272837662697	17.6323652267
613.368999958	42.4497146606	42.116303403	44.0097808838	-0.272839021683	17.6318085194
614.552000046	42.9427337646	42.0676505705	43.9753074646	-0.272829556465	17.6320493221
615.724999905	43.0362319946	42.0189962126	43.9127311707	-0.272841095924	17.6325297356
616.898000002	42.1527099609	41.9703403272	43.8455924988	-0.272827076912	17.6295483112
618.070999861	43.0371246338	41.9703403272	43.7902526855	-0.272812652588	17.6349687576
619.246999979	42.0773048401	41.8973536297	43.7203903198	-0.272811412811	17.6370429993
620.421999931	42.3188934326	41.8243634823	43.667755127	-0.272809481621	17.6354014874
621.595999956	42.5668144226	41.8243634823	43.5987739563	-0.272808933258	17.6379156113
622.767999887	42.6630477905	41.7757014634	43.5352706909	-0.272782564163	17.6317465305
623.934000015	42.3334083557	41.751369877	43.5180282593	-0.272778725624	17.6346182823
625.116999865	41.8355941772	41.6540396777	43.4626846313	-0.272778439522	17.6367759705
626.289000034	42.3243217468	41.6540396777	43.3991622925	-0.272779417038	17.6347625256
627.461999893	42.2107925415	41.605372262	43.3429031372	-0.272779273987	17.6311290264
628.632999897	41.7819862366	41.5080327868	43.2811813354	-0.272780513763	17.6341307163
629.80099988	41.8528366089	41.4593607227	43.2249145508	-0.272778439522	17.632035017
630.971999884	41.7946739197	41.435024108	43.1486587524	-0.272748231888	17.6374900341
632.159999847	42.259803772	41.386349712	43.1168899536	-0.272748494148	17.6318979263
633.332000017	42.1553459167	41.3376737585	43.0824012756	-0.272718691826	17.6286828518
634.506000042	42.1862335205	41.3133351969	43.0424766541	-0.272733521461	17.6302838326
635.682999849	41.6920127869	41.2403171698	42.9680480957	-0.27271938324	17.6309025288
636.846999884	41.8528366089	41.2403171698	42.9208450317	-0.27271938324	17.6305580139
638.01699996	42.1635360718	41.19163653	42.8736381531	-0.272718405724	17.6322209835
639.205999851	42.0708885193	41.094270548	42.8191680908	-0.27268846035	17.6322829723
640.376999855	41.6447601318	41.0699280711	42.8055496216	-0.272687506676	17.6337599754
641.549999952	41.3003082275	41.0455852012	42.7574501038	-0.272689294815	17.63194561
642.726999998	41.3003082275	40.9968982808	42.6875152588	-0.272668290138	17.6341509819
643.898999929	40.9966430664	40.9725542298	42.6466674805	-0.272660851479	17.6356351376
645.069999933	41.7792472839	40.8995197101	42.5840072632	-0.272660589218	17.6352369785
646.249000072	40.9348106384	40.8995197101	42.5386161804	-0.27265920639	17.6351475716
647.421000004	41.0275726318	40.8264816342	42.5068511963	-0.272658252716	17.6327633858
648.592000008	41.4948234558	40.8021348173	42.4578056335	-0.27265920639	17.6323652267
649.769999981	41.0630378723	40.7534399945	42.453289032	-0.272658109665	17.631149292
650.938999891	40.7175102234	40.6803947831	42.3969841003	-0.272633385658	17.632317543
652.10800004	40.7548103333	40.6073459924	42.3570365906	-0.272628450394	17.6369261742
653.290999889	41.4148902893	40.6316959875	42.3216285706	-0.272627615929	17.6352441311
654.460999966	40.7066230774	40.5829955987	42.3034667969	-0.272628164291	17.6378202438
655.628000021	41.2267684937	40.5099420233	42.2708129883	-0.272597670555	17.6315402985
656.795000076	41.1440391541	40.4855900325	42.2290458679	-0.272596979141	17.6301121712
657.967999935	41.2822608948	40.4612376416	42.2199783325	-0.272597122192	17.6317739487
659.144000053	40.6612243652	40.3638240723	42.1881904602	-0.27259657383	17.6326465607
660.315000057	40.8722305298	40.3394696771	42.1427879333	-0.272566223145	17.632317543
661.486999989	41.196849823	40.3151148801	42.1201019287	-0.272566342354	17.6363158226
662.664999962	40.4866294861	40.3151148801	42.0546989441	-0.27256731987	17.632317543
663.832000017	41.1750297546	40.2176916691	42.0092735291	-0.272565937042	17.6393997669
665.004999876	41.1786422729	40.1933348592	41.9338417053	-0.27255358696	17.6374423504
666.187000036	41.0640945435	40.1202620074	41.9229431152	-0.272537231445	17.6301193237
667.355000019	40.5066070557	40.0959035819	41.8884162903	-0.272538614273	17.63641119
668.526000023	40.8167610168	40.0228258765	41.8275413513	-0.272537517548	17.629301548
669.708999872	40.8285827637	39.9984658308	41.7848434448	-0.272537517548	17.6337599754
670.878999949	40.1963882446	39.9984658308	41.7403144836	-0.272505354881	17.6373040676
672.05099988	40.9349975586	39.9010215876	41.7067222595	-0.272506332397	17.6340556145
673.230999947	40.7604026794	39.8766595102	41.6531028748	-0.272507143021	17.6337945461
674.404000044	40.4220466614	39.8279341336	41.6076622009	-0.272475409508	17.6349890232
675.576999903	40.0444526672	39.8279341336	41.5740394592	-0.272475147247	17.6311075687
676.751999855	40.4747772217	39.7548430096	41.5258483887	-0.27244644165	17.6367485523
677.921999931	40.541179657	39.7061135509	41.4922447205	-0.272460722923	17.6311564445
679.092999935	40.252822876	39.6817482079	41.4468002319	-0.272448086739	17.6293838024
680.273000002	40.546661377	39.6573824554	41.3959083557	-0.272447800636	17.6377785206
681.444999933	40.5221061707	39.6086497208	41.3313598633	-0.272447395325	17.6333618164
682.608999968	39.8842506409	39.5599153447	41.2722587585	-0.272448635101	17.6350653172
683.774999857	39.9597930908	39.5355475404	41.2649841309	-0.272447395325	17.6384723186
684.945999861	40.1372451782	39.5111793248	41.2031478882	-0.27244849205	17.6343917847
686.118000031	40.2554931641	39.438072208	41.1567726135	-0.272447109222	17.6357388496
687.289999962	39.5592422485	39.3893320688	41.0849380493	-0.2724152565	17.633382082
688.464999914	39.7786026001	39.3893320688	41.0212593079	-0.272416615486	17.6341176033
689.647000074	39.975189209	39.3405902777	40.9903411865	-0.272417163849	17.6312589645
690.813999891	39.5364532471	39.2918468326	40.9266891479	-0.272401785851	17.6341378689
691.976999998	39.9906654358	39.2918468326	40.9157829285	-0.272416615486	17.6301527023
693.148999929	40.0761985779	39.2187285584	40.8512229919	-0.272417163849	17.6322209835
694.319999933	39.6211280823	39.1943549708	40.7893791199	-0.272416353226	17.6325714588
695.496999979	39.638420105	39.1456065496	40.7766532898	-0.272386407852	17.6322686672
696.662999868	39.8741760254	39.1212317154	40.7229957581	-0.272385025024	17.6327908039
697.826999903	39.3388786316	38.9993512969	40.6920661926	-0.272385454178	17.6344192028
698.994999886	39.4499664307	39.0237282146	40.6375007629	-0.272386407852	17.6365697384
700.165999889	39.7221717834	38.9993512969	40.618396759	-0.272356057167	17.6340138912
701.34800005	39.2614822388	38.9993512969	40.5874710083	-0.272355914116	17.6367342472
702.519999981	39.6702842712	38.9262180376	40.530166626	-0.272340512276	17.63484478
703.691999912	39.2824287415	38.8774604398	40.4992446899	-0.272326231003	17.6287651062
704.869999886	39.3261375427	38.8774604398	40.4355735779	-0.272325968742	17.6336562634
706.042000055	39.6074714661	38.828701166	40.4010009766	-0.272326779366	17.6323652267
707.21600008	39.0210533142	38.7799402141	40.3600845337	-0.272295880318	17.6356422901
708.392999887	39.5401382446	38.7067956343	40.362827301	-0.27229616642	17.6371324062
709.565999985	39.0065422058	38.7067956343	40.3455657959	-0.272296833992	17.6341235638
710.739000082	38.9519042969	38.6824132661	40.2928085327	-0.272265100479	17.6352715492
711.914000034	39.0393486023	38.6092636327	40.2618789673	-0.272279119492	17.6329350471
713.082000017	39.4291267395	38.5848795776	40.2719268799	-0.272261953354	17.633677721
714.250999928	39.4100189209	38.5604951001	40.2228240967	-0.272266221046	17.634267807
715.434999943	39.3153648376	38.5604951001	40.2073707581	-0.272266483307	17.6371741295
716.628999949	39.1833267212	38.5117248767	40.1791572571	-0.27224946022	17.6370501518
717.795000076	39.3126411438	38.438566366	40.1282081604	-0.272233939171	17.6334571838
718.958999872	38.77526474	38.4141793479	40.0972709656	-0.27223379612	17.6333069801
720.149999857	38.7142219543	38.438566366	40.0836486816	-0.272236537933	17.6355731487
721.319999933	38.9137573242	38.3410157455	40.02085495	-0.272235155106	17.6342272758
722.486999989	39.1961212158	38.3166270279	39.9963035583	-0.27220261097	17.6366996765
723.664999962	38.6377563477	38.2922378846	39.9808616638	-0.272204256058	17.6327502728
724.838000059	38.5584602356	38.2190678983	39.9116630554	-0.272202467918	17.6350998878
726.007999897	39.0950508118	38.2190678983	39.9089584351	-0.272189021111	17.6367890835
727.194999933	38.5712432861	38.1702857741	39.863445282	-0.272174048424	17.6359653473
728.366999865	38.9010429382	38.1458940712	39.8479957581	-0.272173762321	17.6372289658
729.536999941	38.9320297241	38.0971093823	39.81432724	-0.27217335701	17.6329767704
730.714999914	38.3798904419	38.0727163957	39.7824668884	-0.27214422226	17.6311969757
731.885999918	38.6405067444	38.0239291367	39.7524299622	-0.27214410305	17.6339793205
733.055999994	38.6641998291	37.9751401616	39.6959953308	-0.272145318985	17.633382082
734.236999989	38.7552986145	37.926349468	39.6905288696	-0.272144913673	17.6326954365
735.405999899	38.6733131409	37.901953476	39.6532096863	-0.272112488747	17.6357662678
736.575000048	38.7881088257	37.901953476	39.6158905029	-0.272114825249	17.6351547241
737.759000063	38.7926559448	37.8531602003	39.5512504578	-0.272115111351	17.6306200027
738.928999901	38.2313232422	37.8531602003	39.5002479553	-0.272083926201	17.6344668865
740.09800005	38.3643569946	37.7555684739	39.4483222961	-0.272082281113	17.6322007179
741.279999971	38.6122207642	37.7799670531	39.4137306213	-0.272084069252	17.633190155
742.451999903	38.3825836182	37.7311694624	39.3654708862	-0.272085022926	17.6341998577
743.619999886	38.4336433411	37.7067700185	39.3445625305	-0.27205452919	17.634563446
744.799000025	38.5065193176	37.6823701418	39.3117485046	-0.272053694725	17.6321589947
745.970999956	37.8812179565	37.6335690889	39.2771263123	-0.272053980827	17.6335191727
747.14199996	38.0553474426	37.5603642563	39.2152061462	-0.272054386139	17.6362669468
748.325000048	38.2385444641	37.5603642563	39.1569023132	-0.272039270401	17.636487484
749.494999886	38.2239456177	37.5115588626	39.1240921021	-0.272023200989	17.6375448704
750.65899992	37.8109512329	37.4871555132	39.0639610291	-0.272025680542	17.634165287
751.823999882	37.9905586243	37.4383475081	39.0320854187	-0.272024178505	17.6364254951
752.996999979	37.5793304443	37.4383475081	38.987449646	-0.271992993355	17.6315200329
754.174999952	37.6659660339	37.36513223	38.9665031433	-0.271992015839	17.6340961456
755.346999884	37.8930091858	37.36513223	38.9200439453	-0.271992993355	17.6372766495
756.51699996	38.0206451416	37.316319861	38.8972930908	-0.271993541718	17.6387262344
757.697999954	37.7289047241	37.2675057425	38.8544883728	-0.271963596344	17.6375317574
758.888999939	37.5191764832	37.2430980264	38.8308181763	-0.271963310242	17.6390838623
760.057999849	37.7526321411	37.2186898721	38.8153305054	-0.271962761879	17.6325237751
761.214999914	37.8702392578	37.1698722475	38.7670326233	-0.271963453293	17.6331686974
762.375	37.4106178284	37.1454627767	38.7324104309	-0.271931171417	17.6302015781
763.54399991	37.8045921326	37.1210528665	38.6904983521	-0.271931862831	17.6353669167
